1.0,0.0915,-0.9833,-0.2714,0.9336,0.4423,-0.0
1.0,0.0872,-0.9848,-0.2588,0.9397,0.4226,-0.0
1.0,0.0828,-0.9863,-0.2462,0.9455,0.4027,-0.0
1.0,0.0785,-0.9877,-0.2334,0.9511,0.3827,-0.0
1.0,0.0741,-0.989,-0.2207,0.9563,0.3624,-0.0
1.0,0.0698,-0.9903,-0.2079,0.9613,0.342,-0.0
1.0,0.0654,-0.9914,-0.1951,0.9659,0.3214,-0.0
1.0,0.061,-0.9925,-0.1822,0.9703,0.3007,-0.0
1.0,0.0567,-0.9936,-0.1693,0.9744,0.2798,-0.0
1.0,0.0523,-0.9945,-0.1564,0.9781,0.2588,-0.0
1.0,0.048,-0.9954,-0.1435,0.9816,0.2377,-0.0
1.0,0.0436,-0.9962,-0.1305,0.9848,0.2164,-0.0
1.0,0.0393,-0.9969,-0.1175,0.9877,0.1951,-0.0
1.0,0.0349,-0.9976,-0.1045,0.9903,0.1736,-0.0
1.0,0.0305,-0.9981,-0.0915,0.9925,0.1521,-0.0
1.0,0.0262,-0.9986,-0.0785,0.9945,0.1305,-0.0
1.0,0.0218,-0.999,-0.0654,0.9962,0.1089,-0.0
1.0,0.0175,-0.9994,-0.0523,0.9976,0.0872,-0.0
1.0,0.0131,-0.9997,-0.0393,0.9986,0.0654,-0.0
1.0,0.0087,-0.9998,-0.0262,0.9994,0.0436,-0.0
1.0,0.0044,-1.0,-0.0131,0.9998,0.0218,-0.0
1.0,0.0,-1.0,-0.0,1.0,0.0,-0.0
1.0,-0.0044,-1.0,0.0131,0.9998,-0.0218,-0.0
1.0,-0.0087,-0.9998,0.0262,0.9994,-0.0436,-0.0
1.0,-0.0131,-0.9997,0.0393,0.9986,-0.0654,-0.0
1.0,-0.0175,-0.9994,0.0523,0.9976,-0.0872,-0.0
1.0,-0.0218,-0.999,0.0654,0.9962,-0.1089,-0.0
1.0,-0.0262,-0.9986,0.0785,0.9945,-0.1305,-0.0
1.0,-0.0305,-0.9981,0.0915,0.9925,-0.1521,-0.0
1.0,-0.0349,-0.9976,0.1045,0.9903,-0.1736,-0.0
1.0,-0.0393,-0.9969,0.1175,0.9877,-0.1951,-0.0
